DATAEMISSAO;CODIGOCLIENTE;DESCRICAOCLIENTE;CODIGOGRUPOPRODUTO;DESCRICAOGRUPOPRODUTO;CODIGOPRODUTO;NOMEPRODUTO;TIPOFATURAMENTO;DESCRICAOTIPOFATURAMENTO;VOLUME;VALORLIQUIDO;MES
2025-12-23;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;350;3465.0;Dezembro
2025-12-23;10004230;SUPRIMENTOS GARRAFAS & SABORES;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;1490;25300.2;Dezembro
2025-12-23;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;91503405;Energéticos de Alta Performance;10023656;Shot Energético Ultra-Concentrado 60ml;1;VENDA;645;8030.249999999999;Dezembro
2025-12-23;10004232;COMERCIAL ALPHA BEBIDAS;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;1276;8523.68;Dezembro
2025-12-23;10004232;COMERCIAL ALPHA BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;1117;18787.94;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;587;3921.16;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013023;Destilados Especiais;10013359;Rum Carta Blanca Especial 1L;1;VENDA;575;3432.75;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;472;4498.16;Dezembro
2025-12-23;10004236;ATACADISTA SELEÇÃO DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003702;Vodka e Maçã Verde Lata 269ml;1;VENDA;275;3231.25;Dezembro
2025-12-23;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;509;4652.26;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;90013153;Refrigerantes Sabor Cola;10001866;Refri Cola Original 2L;1;VENDA;924;6486.48;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;1;VENDA;115;1865.3;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;832;7138.56;Dezembro
2025-12-23;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;655;7342.55;Dezembro
2025-12-23;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;91503409;Bebidas Prontas Geladas;10021538;Hard Seltzer Pack Mix 310ml;1;VENDA;59;851.37;Dezembro
2025-12-23;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;255;2838.15;Dezembro
2025-12-23;10004209;DISTRIBUIDORA VIDA DE BEBIDA;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;3;BONIFICAÇÃO;41;100.45;Dezembro
2025-12-23;10004219;SUPRIMENTOS MASTER BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;1890;32867.1;Dezembro
2025-12-23;10004220;ATACADO COPO GELADO;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;1;VENDA;1315;9454.85;Dezembro
2025-12-23;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013071;Destilados Clássicos;10015725;Cachaça Envelhecida Clássica 600ml;1;VENDA;1261;15775.11;Dezembro
2025-12-23;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;560;11004.0;Dezembro
2025-12-23;10004230;SUPRIMENTOS GARRAFAS & SABORES;90013082;Cervejas Regionais;10021923;Cerveja Pilsen Regional do Norte 600ml;3;BONIFICAÇÃO;35;130.9;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;815;11524.1;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013172;Bebidas Mistas Alcoólicas;10015854;Pack Econômico Drink Misto 269ml;1;VENDA;1772;20643.8;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;1872;31936.319999999996;Dezembro
2025-12-23;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013210;Produção de Bebidas em Grande Escala;10023211;Concentrado de Xarope Guaraná 50L;1;VENDA;1784;21764.8;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;1705;16589.65;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;90013153;Refrigerantes Sabor Cola;10001864;Refri Cola Original 250ml;1;VENDA;1827;33123.509999999995;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;873;11724.39;Dezembro
2025-12-23;10004001;LOGÍSTICA GARRAFAS & LOG;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;671;11259.380000000001;Dezembro
2025-12-23;10004011;DISTRIBUIDORA BEM-ESTAR BEBIDAS;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;626;11662.38;Dezembro
2025-12-23;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;279;2723.04;Dezembro
2025-12-23;10004211;DISTRIBUIDORA TUDO EM BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;264;1370.16;Dezembro
2025-12-23;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;1764;24554.88;Dezembro
2025-12-23;10004220;ATACADO COPO GELADO;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;1363;18005.23;Dezembro
2025-12-23;10004227;LOGÍSTICA INTEGRAL DE BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;1138;10367.179999999998;Dezembro
2025-12-23;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;90013011;Cervejas Lager Tradicionais;10001628;Cerveja Lager Standard 350ml (Lata);1;VENDA;1188;6213.240000000001;Dezembro
2025-12-23;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;123;665.4300000000001;Dezembro
2025-12-23;10004231;DISTRIBUIDORA REINO DAS BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022638;Soda Limonada Classic 350ml;1;VENDA;1847;25174.61;Dezembro
2025-12-23;10004232;COMERCIAL ALPHA BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;985;17739.850000000002;Dezembro
2025-12-23;10004236;ATACADISTA SELEÇÃO DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015857;Drink Misto Peach 269ml;1;VENDA;710;13191.8;Dezembro
2025-12-23;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013060;Bebidas Prontas para Consumo (RTD);10005779;Margarita Pronta Lata 269ml;1;VENDA;803;4488.7699999999995;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;583;9846.87;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;91503409;Bebidas Prontas Geladas;10021536;Hard Seltzer Tangerina 310ml;1;VENDA;7;133.42;Dezembro
2025-12-23;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;1494;29267.46;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;90013060;Bebidas Prontas para Consumo (RTD);10003702;Vodka e Maçã Verde Lata 269ml;1;VENDA;1778;20215.859999999997;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;91503402;Bebidas Energéticas Funcionais;10022946;Energético Focus Max 250ml (Lata);1;VENDA;251;2417.13;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;91503409;Bebidas Prontas Geladas;10021535;Hard Seltzer Amora 310ml;1;VENDA;1580;20034.399999999998;Dezembro
2025-12-23;10004001;LOGÍSTICA GARRAFAS & LOG;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1758;22027.739999999998;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;1059;14444.76;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013060;Bebidas Prontas para Consumo (RTD);10003702;Vodka e Maçã Verde Lata 269ml;13;COMPRA;1;19.06;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013068;Cervejas Especiais de Trigo;10003719;Cerveja Weiss Trigo Tradicional 500ml;1;VENDA;164;1708.8799999999999;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;91503409;Bebidas Prontas Geladas;10021538;Hard Seltzer Pack Mix 310ml;1;VENDA;782;7663.6;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;91503409;Bebidas Prontas Geladas;10021538;Hard Seltzer Pack Mix 310ml;13;COMPRA;1411;12543.79;Dezembro
2025-12-23;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;1;VENDA;1641;10453.17;Dezembro
2025-12-23;10004007;LOGÍSTICA GUARDA BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;516;5335.44;Dezembro
2025-12-23;10004007;LOGÍSTICA GUARDA BEBIDAS;90013014;Sucos Naturais Premium;10008336;Suco de Laranja Integral 300ml;13;COMPRA;1082;10322.279999999999;Dezembro
2025-12-23;10004007;LOGÍSTICA GUARDA BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;1145;18560.45;Dezembro
2025-12-23;10004007;LOGÍSTICA GUARDA BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;13;COMPRA;1382;20812.920000000002;Dezembro
2025-12-23;10004009;ATACADISTA BRINDE SUPREMO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;1172;7535.96;Dezembro
2025-12-23;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;944;12149.279999999999;Dezembro
2025-12-23;10004202;CENTRAL CONFORT BEBIDAS;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;2;DEVOLUÇÃO DE VENDA;-367;-3431.45;Dezembro
2025-12-23;10004202;CENTRAL CONFORT BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;472;4885.2;Dezembro
2025-12-23;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013068;Cervejas Especiais de Trigo;10003720;Cerveja Weiss Trigo Dunkel 500ml;2;DEVOLUÇÃO DE VENDA;-200;-2478.0;Dezembro
2025-12-23;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;1143;16287.75;Dezembro
2025-12-23;10004206;LOGÍSTICA NACIONAL DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;143;1871.87;Dezembro
2025-12-23;10004210;CENTRAL LOGÍSTICA DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;1396;27319.72;Dezembro
2025-12-23;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;3;BONIFICAÇÃO;19;32.11;Dezembro
2025-12-23;10004219;SUPRIMENTOS MASTER BEBIDAS;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;1791;25485.93;Dezembro
2025-12-23;10004219;SUPRIMENTOS MASTER BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022637;Água Tônica com Limão 350ml;1;VENDA;1691;31841.53;Dezembro
2025-12-23;10004220;ATACADO COPO GELADO;91503402;Bebidas Energéticas Funcionais;10022954;Energético Focus Max Pack 6x250ml;1;VENDA;781;5834.07;Dezembro
2025-12-23;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013032;Vinhos Tintos Importados;10003736;Vinho Tinto Malbec Argentino 750ml;1;VENDA;1066;5351.32;Dezembro
2025-12-23;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013153;Refrigerantes Sabor Cola;10001865;Refri Cola Original 600ml;1;VENDA;437;2569.56;Dezembro
2025-12-23;10004223;LOGÍSTICA BEBIDAS DO SUL;90013041;Cervejas Artesanais Lupuladas;10008019;Cerveja IPA Imperial Lúpulo 473ml;1;VENDA;1363;20145.14;Dezembro
2025-12-23;10004223;LOGÍSTICA BEBIDAS DO SUL;91503409;Bebidas Prontas Geladas;10021536;Hard Seltzer Tangerina 310ml;1;VENDA;1251;8844.57;Dezembro
2025-12-23;10004225;DISTRIBUIDORA BRINDE ATIVO;90013006;Bebidas Funcionais Vitaminadas;10022281;Isotônico Citrus Vitaminado 500ml;1;VENDA;1033;14668.599999999999;Dezembro
2025-12-23;10004225;DISTRIBUIDORA BRINDE ATIVO;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;382;2246.16;Dezembro
2025-12-23;10004225;DISTRIBUIDORA BRINDE ATIVO;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;1;VENDA;325;2132.0;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;1411;16678.02;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;90013060;Bebidas Prontas para Consumo (RTD);10005769;Pack 4 Unidades Gin Tônica 269ml;1;VENDA;1018;15443.06;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;442;6767.02;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013006;Bebidas Funcionais Vitaminadas;10022282;Isotônico Uva Vitaminado 500ml;1;VENDA;1564;17204.0;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013082;Cervejas Regionais;10021924;Cerveja Pilsen Regional do Sul 600ml;1;VENDA;165;947.1;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;1004;19919.36;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;1;VENDA;824;16043.279999999999;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;549;7570.709999999999;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013210;Produção de Bebidas em Grande Escala;10023211;Concentrado de Xarope Guaraná 50L;1;VENDA;1657;11830.98;Dezembro
2025-12-23;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;1263;16166.400000000001;Dezembro
2025-12-23;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013159;Cervejas Puro Malte;10002818;Cerveja Puro Malte Premium 355ml;1;VENDA;344;5865.2;Dezembro
2025-12-23;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022954;Energético Focus Max Pack 6x250ml;1;VENDA;1976;17586.4;Dezembro
2025-12-23;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022636;Água Tônica Tradicional 350ml;1;VENDA;1237;13681.220000000001;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;90013172;Bebidas Mistas Alcoólicas;10015848;Drink Misto Blueberry 269ml;1;VENDA;1204;17337.600000000002;Dezembro
2025-12-23;10001683;ATACADISTA BRINDE AMIGO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;1450;16153.0;Dezembro
2025-12-23;10004002;COMERCIAL MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;1444;12288.44;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;1984;20415.359999999997;Dezembro
2025-12-23;10004003;REDE BRINDE FELIZ DISTRIBUIÇÃO;91503409;Bebidas Prontas Geladas;10021539;Hard Seltzer Guaraná 310ml;1;VENDA;292;3460.2;Dezembro
2025-12-23;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013014;Sucos Naturais Premium;10008338;Suco de Laranja Integral 1L;1;VENDA;13;123.75999999999999;Dezembro
2025-12-23;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015851;Drink Misto Maracujá 269ml;1;VENDA;628;8157.72;Dezembro
2025-12-23;10004004;CENTRAL DE NUTRIÇÃO E BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022946;Energético Focus Max 250ml (Lata);1;VENDA;1252;22110.32;Dezembro
2025-12-23;10004005;DISTRIBUIDORA SABOR DAS BEBIDAS;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;129;2411.01;Dezembro
2025-12-23;10004011;DISTRIBUIDORA BEM-ESTAR BEBIDAS;90013006;Bebidas Funcionais Vitaminadas;10022283;Isotônico Tangerina Vitaminado 500ml;1;VENDA;1522;10243.060000000001;Dezembro
2025-12-23;10004011;DISTRIBUIDORA BEM-ESTAR BEBIDAS;91503409;Bebidas Prontas Geladas;10021536;Hard Seltzer Tangerina 310ml;1;VENDA;734;11142.119999999999;Dezembro
2025-12-23;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013018;Destilados Premium;10016862;Gin London Dry Premium 750ml;1;VENDA;104;652.0799999999999;Dezembro
2025-12-23;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;1883;24912.09;Dezembro
2025-12-23;10004201;SUPRIMENTOS PREMIUM BEVERAGES;90013079;Refrigerantes Sabor Frutas;10007785;Refrigerante de Guaraná 2L;1;VENDA;401;2221.54;Dezembro
2025-12-23;10004202;CENTRAL CONFORT BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;964;15144.44;Dezembro
2025-12-23;10004203;ATACADISTA BRINDE FINO;90013172;Bebidas Mistas Alcoólicas;10015858;Drink Misto Strawberry 269ml;1;VENDA;1186;6250.219999999999;Dezembro
2025-12-23;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013014;Sucos Naturais Premium;10021324;Néctar de Uva Premium 1L;1;VENDA;860;14499.6;Dezembro
2025-12-23;10004204;LOGÍSTICA VALE DAS BEBIDAS;90013211;Controle de Qualidade de Bebidas;10023312;Kit para Teste de Pureza de Bebidas;1;VENDA;1246;13643.699999999999;Dezembro
2025-12-23;10004205;DISTRIBUIDORA VIVA SABOR BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015859;Drink Misto Green Apple 269ml;1;VENDA;1685;23253.0;Dezembro
2025-12-23;10004211;DISTRIBUIDORA TUDO EM BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;596;10018.759999999998;Dezembro
2025-12-23;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003696;Gin Tônica Limão 269ml;1;VENDA;1997;22266.55;Dezembro
2025-12-23;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003700;Vodka e Citrus Lata 269ml;1;VENDA;573;3094.2000000000003;Dezembro
2025-12-23;10004212;DISTRIBUIDORA PORTAL DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015853;Drink Misto Fire 269ml;3;BONIFICAÇÃO;1;4.54;Dezembro
2025-12-23;10004215;CENTRAL DE SUPRIMENTOS DE BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003698;Gin Tônica Frutas Vermelhas 269ml;1;VENDA;1568;8028.16;Dezembro
2025-12-23;10004216;DISTRIBUIDORA VIVA BEBIDAS;90013014;Sucos Naturais Premium;10008336;Suco de Laranja Integral 300ml;1;VENDA;259;4022.27;Dezembro
2025-12-23;10004220;ATACADO COPO GELADO;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;1462;28070.399999999998;Dezembro
2025-12-23;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013060;Bebidas Prontas para Consumo (RTD);10005779;Margarita Pronta Lata 269ml;3;BONIFICAÇÃO;7;13.51;Dezembro
2025-12-23;10004221;DISTRIBUIDORA BRINDE & AMIGOS;90013210;Produção de Bebidas em Grande Escala;10023211;Concentrado de Xarope Guaraná 50L;3;BONIFICAÇÃO;25;86.5;Dezembro
2025-12-23;10004223;LOGÍSTICA BEBIDAS DO SUL;90013022;Insumos para Produção de Bebidas;10026538;Lúpulo em Pellet para Brassagem 5kg;1;VENDA;370;6190.1;Dezembro
2025-12-23;10004223;LOGÍSTICA BEBIDAS DO SUL;91503402;Bebidas Energéticas Funcionais;10022953;Energético Focus Max 500ml (Garrafa);1;VENDA;353;6961.16;Dezembro
2025-12-23;10004225;DISTRIBUIDORA BRINDE ATIVO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;507;6302.01;Dezembro
2025-12-23;10004225;DISTRIBUIDORA BRINDE ATIVO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;3;BONIFICAÇÃO;25;87.5;Dezembro
2025-12-23;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;90013094;Bebidas Energéticas Premium;10020280;Energético Red Blue Original 250ml;1;VENDA;502;5853.32;Dezembro
2025-12-23;10004226;LOGÍSTICA CENTRAL DE BEBIDAS;91503404;Bebidas Gasosas Saborizadas;10022639;Soda Limonada Diet 350ml;1;VENDA;151;2758.77;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;90013059;Bebidas Ice e Cooler;10016993;Cooler de Vinho Rosé 750ml;1;VENDA;488;3176.88;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;90013172;Bebidas Mistas Alcoólicas;10015850;Drink Misto Melancia 269ml;1;VENDA;1063;17475.72;Dezembro
2025-12-23;10004228;SUPRIMENTOS BRINDE UNIDO;91503402;Bebidas Energéticas Funcionais;10022949;Energético Focus Max 1L (Garrafa);1;VENDA;1613;14323.44;Dezembro
2025-12-23;10004230;SUPRIMENTOS GARRAFAS & SABORES;91503409;Bebidas Prontas Geladas;10021535;Hard Seltzer Amora 310ml;1;VENDA;1970;19581.8;Dezembro
2025-12-23;10004232;COMERCIAL ALPHA BEBIDAS;90013094;Bebidas Energéticas Premium;10020281;Energético Red Blue Sugar Free 250ml;1;VENDA;1342;24424.399999999998;Dezembro
2025-12-23;10004232;COMERCIAL ALPHA BEBIDAS;91503409;Bebidas Prontas Geladas;10021534;Hard Seltzer Limão 310ml;1;VENDA;584;11522.32;Dezembro
2025-12-23;10004234;LOGÍSTICA BEBIDAS ATACADO FELIZ;90013154;Refrigerantes Tradicionais;10023011;Refrigerante Guaraná Retornável 1L;1;VENDA;1122;18243.72;Dezembro
2025-12-23;10004236;ATACADISTA SELEÇÃO DE BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015849;Drink Misto Blueberry 330ml;1;VENDA;1205;13664.7;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;775;5425.0;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013082;Cervejas Regionais;10021923;Cerveja Pilsen Regional do Norte 600ml;1;VENDA;1255;23945.399999999998;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015859;Drink Misto Green Apple 269ml;1;VENDA;265;3378.75;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013213;Categoria de Bebidas Diversas;90013437;Água Tônica Industrial para Mistura 20L;1;VENDA;1679;14204.340000000002;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;90013216;Cervejas Industriais Premium;10002839;Cerveja Premium Export 330ml;1;VENDA;1990;32874.799999999996;Dezembro
2025-12-23;10004237;LOGÍSTICA MUNDO DAS BEBIDAS;91503402;Bebidas Energéticas Funcionais;10022954;Energético Focus Max Pack 6x250ml;1;VENDA;1566;17648.82;Dezembro
2025-12-23;10004238;LOGÍSTICA BEBIDAS DO BRASIL;90013060;Bebidas Prontas para Consumo (RTD);10003635;Gin Tônica em Lata 269ml;1;VENDA;318;2944.68;Dezembro
2025-12-23;10005002;DISTRIBUIDORA ATLETA BEBIDAS;90013172;Bebidas Mistas Alcoólicas;10015852;Drink Misto Senses 269ml;1;VENDA;1186;22664.46;Dezembro
2025-12-23;10000449;ATACADO BRINDE & CIA;91503402;Bebidas Energéticas Funcionais;10022954;Energético Focus Max Pack 6x250ml;1;VENDA;713;10901.769999999999;Dezembro
2025-12-23;10000964;LOGÍSTICA ESSENCIAL BEBIDAS;90013032;Vinhos Tintos Importados;10001164;Vinho Tinto Cabernet Reservado 750ml;1;VENDA;467;3927.4700000000003;Dezembro
